	target	target_accession	query	query_accesion	full_evalue	full_score	full_bias	best_evalue	best_score	best_bias	exp	reg	clu	ov	env	dom	rep	inc	description	taxid	organism	id	gi	db	status	length
1192	IMP	RF0080	YP_006965428.1	-	1.2999999999999997e-164	538.1	0.6	1.4999999999999993e-164	537.9	0.6	1.0	1.0	0	0	1	1	1	1	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	550	Enterobacter cloacae	YP_006965428.1	414340581	bacteria|complete|plasmid	PROVISIONAL	246
1193	AAC6-Ib	RF0005	YP_006965430.1	-	6.599999999999998e-134	436.0	0.1	7.299999999999997e-134	435.9	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	550	Enterobacter cloacae	YP_006965430.1	414340583	bacteria|complete|plasmid	PROVISIONAL	184
1194	Chlor_Acetyltrans_CAT	RF0050	YP_006965431.1	-	2.5e-53	173.8	0.0	3.1999999999999996e-53	173.5	0.0	1.1	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	550	Enterobacter cloacae	YP_006965431.1	414340584	bacteria|complete|plasmid	PROVISIONAL	210
1195	Qnr	RF0113	YP_006965435.1	-	5.599999999999999e-114	372.1	7.1	6.099999999999998e-114	372.0	7.1	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	550	Enterobacter cloacae	YP_006965435.1	414340588	bacteria|complete|plasmid	PROVISIONAL	214
1196	AAC3	RF0002	YP_006965443.1	-	3.3999999999999996e-146	478.6	0.4	3.899999999999999e-146	478.4	0.4	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	550	Enterobacter cloacae	YP_006965443.1	414340596	bacteria|complete|plasmid	PROVISIONAL	286
1197	TEM	RF0126	YP_006965448.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	550	Enterobacter cloacae	YP_006965448.1	414340598	bacteria|complete|plasmid	PROVISIONAL	286
1198	Erm23S_rRNA_methyltrans	RF0067	YP_006965543.1	-	2.9999999999999992e-89	291.5	0.7	3.4e-89	291.4	0.7	1.0	1.0	0	0	1	1	1	1	Emr 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000560]	119602	Streptococcus dysgalactiae subsp. equisimilis	YP_006965543.1	410691300	bacteria|complete|plasmid	PROVISIONAL	242
1199	VIM	RF0162	YP_006965573.1	-	2.999999999999999e-181	593.3	2.7	3.399999999999999e-181	593.2	2.7	1.0	1.0	0	0	1	1	1	1	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	588	Providencia stuartii	YP_006965573.1	410691335	bacteria|complete|plasmid	PROVISIONAL	266
1200	ANT3	RF0027	YP_006965576.1	-	8.299999999999998e-169	552.5	1.1	9.299999999999997e-169	552.3	1.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	588	Providencia stuartii	YP_006965576.1	410691338	bacteria|complete|plasmid	PROVISIONAL	263
1201	SHV-LEN	RF0119	YP_006965584.1	-	9.999999999999998e-204	667.6	2.6	1.0999999999999996e-203	667.5	2.6	1.0	1.0	0	0	1	1	1	1	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	588	Providencia stuartii	YP_006965584.1	410691346	bacteria|complete|plasmid	PROVISIONAL	286
1202	ANT3	RF0027	YP_006965589.1	-	2.499999999999999e-168	550.9	0.8	2.7999999999999993e-168	550.7	0.8	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	588	Providencia stuartii	YP_006965589.1	410691351	bacteria|complete|plasmid	PROVISIONAL	263
1203	APH3	RF0033	YP_006965593.1	-	1.1999999999999996e-146	479.9	0.0	1.3e-146	479.8	0.0	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	588	Providencia stuartii	YP_006965593.1	410691355	bacteria|complete|plasmid	PROVISIONAL	271
1204	ClassD	RF0056	YP_006966035.1	-	1.899999999999999e-104	341.4	0.8	1.9999999999999995e-104	341.2	0.8	1.0	1.0	0	0	1	1	1	1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	644	Aeromonas hydrophila	YP_006966035.1	410691755	bacteria|complete|plasmid	PROVISIONAL	266
1205	ANT3	RF0027	YP_006966036.1	-	4.3999999999999984e-169	553.4	1.2	4.899999999999998e-169	553.2	1.2	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	644	Aeromonas hydrophila	YP_006966036.1	410691699	bacteria|complete|plasmid	PROVISIONAL	263
1206	Chlor_Acetyltrans_CAT	RF0050	YP_006966040.1	-	2.1999999999999994e-89	291.8	0.2	2.3999999999999998e-89	291.6	0.2	1.0	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	644	Aeromonas hydrophila	YP_006966040.1	410691703	bacteria|complete|plasmid	PROVISIONAL	213
1207	TetA	RF0127	YP_006966049.1	-	2.0999999999999995e-214	704.6	23.6	2.399999999999999e-214	704.4	23.6	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	644	Aeromonas hydrophila	YP_006966049.1	410691707	bacteria|complete|plasmid	PROVISIONAL	424
1208	APH3''	RF0172	YP_006966079.1	-	7.199999999999999e-98	320.1	0.3	7.899999999999998e-98	319.9	0.3	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	747	Pasteurella multocida	YP_006966079.1	410687344	bacteria|complete|plasmid	PROVISIONAL	163
1209	ClassA	RF0053	YP_006966086.1	-	1.4999999999999997e-98	322.2	1.2	1.9999999999999996e-98	321.9	1.2	1.0	1.0	0	0	1	1	1	1	Class A beta-lactamase [ARO:3000078]	747	Pasteurella multocida	YP_006966086.1	410687351	bacteria|complete|plasmid	PROVISIONAL	305
1210	APH6	RF0034	YP_006970877.1	-	2.3999999999999993e-150	492.5	1.6	2.6999999999999996e-150	492.4	1.6	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006970877.1	410691761	bacteria|complete|plasmid	PROVISIONAL	278
1211	APH3''	RF0172	YP_006970878.1	-	1.5999999999999996e-164	538.6	0.1	1.899999999999999e-164	538.4	0.1	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006970878.1	410691762	bacteria|complete|plasmid	PROVISIONAL	329
1212	TetA-B	RF0128	YP_006970885.1	-	6.899999999999998e-278	913.8	30.6	7.699999999999995e-278	913.6	30.6	1.0	1.0	0	0	1	1	1	1	tetA(B): tetracycline resistance MFS efflux pump [ARO:3000165]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006970885.1	410691769	bacteria|complete|plasmid	PROVISIONAL	401
1213	macB	RF0089	YP_006970967.1	-	5.099999999999998e-188	618.8	9.0	5.999999999999998e-188	618.6	9.0	1.1	1.0	0	0	1	1	1	1	macB: subunit of efflux pump conferring antibiotic resistance [ARO:3000535]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006970967.1	410691851	bacteria|complete|plasmid	PROVISIONAL	611
1214	msbA	RF0107	YP_006970982.1	-	5.399999999999998e-212	697.8	2.6	2.5999999999999994e-109	358.8	0.0	2.0	2.0	0	0	2	2	0	0	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006970982.1	410691866	bacteria|complete|plasmid	PROVISIONAL	1261
1215	APH6	RF0034	YP_006971005.1	-	2.3999999999999993e-150	492.5	1.6	2.6999999999999996e-150	492.4	1.6	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006971005.1	410691890	bacteria|complete|plasmid	PROVISIONAL	278
1216	APH3''	RF0172	YP_006971006.1	-	1.5999999999999996e-164	538.6	0.1	1.899999999999999e-164	538.4	0.1	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006971006.1	410691891	bacteria|complete|plasmid	PROVISIONAL	329
1217	TetA-B	RF0128	YP_006971013.1	-	6.899999999999998e-278	913.8	30.6	7.699999999999995e-278	913.6	30.6	1.0	1.0	0	0	1	1	1	1	tetA(B): tetracycline resistance MFS efflux pump [ARO:3000165]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006971013.1	410691898	bacteria|complete|plasmid	PROVISIONAL	401
1218	macB	RF0089	YP_006971094.1	-	5.099999999999998e-188	618.8	9.0	5.999999999999998e-188	618.6	9.0	1.1	1.0	0	0	1	1	1	1	macB: subunit of efflux pump conferring antibiotic resistance [ARO:3000535]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006971094.1	410691979	bacteria|complete|plasmid	PROVISIONAL	611
1219	msbA	RF0107	YP_006971109.1	-	5.399999999999998e-212	697.8	2.6	2.5999999999999994e-109	358.8	0.0	2.0	2.0	0	0	2	2	0	0	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	192955	Salmonella enterica subsp. enterica serovar Kentucky	YP_006971109.1	410691994	bacteria|complete|plasmid	PROVISIONAL	1261
1220	KPC	RF0083	YP_006971133.1	-	3.399999999999999e-209	685.8	3.6	3.7999999999999983e-209	685.6	3.6	1.0	1.0	0	0	1	1	1	1	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	573	Klebsiella pneumoniae	YP_006971133.1	410715608	bacteria|complete|plasmid	PROVISIONAL	293
1221	SHV-LEN	RF0119	YP_006971137.1	-	8.199999999999996e-204	667.9	2.6	9.199999999999995e-204	667.8	2.6	1.0	1.0	0	0	1	1	1	1	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	573	Klebsiella pneumoniae	YP_006971137.1	410715612	bacteria|complete|plasmid	PROVISIONAL	286
1222	Qnr	RF0113	YP_006973720.1	-	1.3999999999999997e-114	374.1	6.6	1.4999999999999997e-114	374.0	6.6	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	573	Klebsiella pneumoniae	YP_006973720.1	412342203	bacteria|complete|plasmid	PROVISIONAL	214
1223	TetA	RF0127	YP_006973727.1	-	2.0999999999999995e-214	704.6	23.6	2.399999999999999e-214	704.4	23.6	1.0	1.0	0	0	1	1	1	1	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	573	Klebsiella pneumoniae	YP_006973727.1	412342210	bacteria|complete|plasmid	PROVISIONAL	424
1224	AAC6-Ib	RF0005	YP_006973732.1	-	1.7999999999999997e-130	424.8	0.1	1.9999999999999994e-130	424.7	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	573	Klebsiella pneumoniae	YP_006973732.1	412342215	bacteria|complete|plasmid	PROVISIONAL	199
1225	ClassD	RF0056	YP_006973733.1	-	1.9e-85	279.0	4.1	2.2999999999999997e-85	278.7	4.1	1.0	1.0	0	0	1	1	1	1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	573	Klebsiella pneumoniae	YP_006973733.1	412342216	bacteria|complete|plasmid	PROVISIONAL	276
1226	AAC3	RF0002	YP_006973736.1	-	2.0999999999999995e-146	479.3	0.6	2.2999999999999996e-146	479.2	0.6	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	573	Klebsiella pneumoniae	YP_006973736.1	412342219	bacteria|complete|plasmid	PROVISIONAL	286
1227	CTXM	RF0059	YP_006973742.1	-	1.4999999999999994e-192	631.1	4.4	1.6999999999999992e-192	631.0	4.4	1.0	1.0	0	0	1	1	1	1	CTX-M beta-lactamase (class a) [ARO:3000016]	573	Klebsiella pneumoniae	YP_006973742.1	412342224	bacteria|complete|plasmid	PROVISIONAL	291
1228	TEM	RF0126	YP_006973746.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	573	Klebsiella pneumoniae	YP_006973746.1	412342228	bacteria|complete|plasmid	PROVISIONAL	286
1229	APH6	RF0034	YP_006973748.1	-	2.3999999999999993e-150	492.5	1.6	2.6999999999999996e-150	492.4	1.6	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	573	Klebsiella pneumoniae	YP_006973748.1	412342230	bacteria|complete|plasmid	PROVISIONAL	278
1230	APH3''	RF0172	YP_006973749.1	-	4.4999999999999987e-98	320.7	0.2	4.9999999999999995e-98	320.6	0.2	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	573	Klebsiella pneumoniae	YP_006973749.1	412342231	bacteria|complete|plasmid	PROVISIONAL	163
1231	TEM	RF0126	YP_006990714.1	-	3.699999999999999e-176	577.2	0.1	4.099999999999998e-176	577.0	0.1	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	562	Escherichia coli	YP_006990714.1	429339503	bacteria|complete|plasmid	PROVISIONAL	245
1232	CTXM	RF0059	YP_006990716.1	-	4.699999999999998e-193	632.8	4.5	5.199999999999998e-193	632.6	4.5	1.0	1.0	0	0	1	1	1	1	CTX-M beta-lactamase (class a) [ARO:3000016]	562	Escherichia coli	YP_006990716.1	429339505	bacteria|complete|plasmid	PROVISIONAL	291
1233	NDM-CcrA	RF0108	YP_007008162.1	-	2.8999999999999993e-115	376.7	0.6	3.1999999999999995e-115	376.6	0.6	1.0	1.0	0	0	1	1	1	1	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	817	Bacteroides fragilis	YP_007008162.1	425702613	bacteria|complete|plasmid	PROVISIONAL	249
1234	ErmB	RF0070	YP_007078965.1	-	1.0999999999999996e-173	568.1	16.0	1.2999999999999997e-173	567.9	16.0	1.0	1.0	0	0	1	1	1	1	ErmB: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000375]	1502	Clostridium perfringens	YP_007078965.1	428160746	bacteria|complete|plasmid	PROVISIONAL	257
1235	ANT3	RF0027	YP_007173665.1	-	2.499999999999999e-168	550.9	0.8	2.7999999999999993e-168	550.7	0.8	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	1264698	bacterium 36B	YP_007173665.1	429345146	bacteria|complete|plasmid	PROVISIONAL	263
1236	AAC3-I	RF0003	YP_007195399.1	-	9.999999999999997e-80	259.1	0.6	1.1999999999999997e-79	258.9	0.6	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	573	Klebsiella pneumoniae	YP_007195399.1	435844873	bacteria|complete|plasmid	PROVISIONAL	176
1237	Qnr	RF0113	YP_007195406.1	-	5.599999999999999e-114	372.1	7.1	6.099999999999998e-114	372.0	7.1	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	573	Klebsiella pneumoniae	YP_007195406.1	435844880	bacteria|complete|plasmid	PROVISIONAL	214
1238	KPC	RF0083	YP_007195420.1	-	2.0999999999999993e-208	683.2	3.9	2.399999999999999e-208	683.0	3.9	1.0	1.0	0	0	1	1	1	1	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	573	Klebsiella pneumoniae	YP_007195420.1	435844894	bacteria|complete|plasmid	PROVISIONAL	293
1239	TEM	RF0126	YP_007195423.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	573	Klebsiella pneumoniae	YP_007195423.1	435844897	bacteria|complete|plasmid	PROVISIONAL	286
1240	APH3	RF0033	YP_007195425.1	-	1.7999999999999997e-146	479.3	0.0	1.9999999999999996e-146	479.2	0.0	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	573	Klebsiella pneumoniae	YP_007195425.1	435844899	bacteria|complete|plasmid	PROVISIONAL	271
1241	TEM	RF0126	YP_007195494.1	-	1.7999999999999995e-205	673.4	0.0	1.999999999999999e-205	673.2	0.0	1.0	1.0	0	0	1	1	1	1	TEM beta-lactamase (class a) [ARO:3000014]	573	Klebsiella pneumoniae	YP_007195494.1	435845002	bacteria|complete|plasmid	PROVISIONAL	286
1242	AAC3	RF0002	YP_007195499.1	-	3.3999999999999996e-146	478.6	0.4	3.899999999999999e-146	478.4	0.4	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	573	Klebsiella pneumoniae	YP_007195499.1	435845007	bacteria|complete|plasmid	PROVISIONAL	286
1243	NDM-CcrA	RF0108	YP_007195502.1	-	3.6999999999999994e-111	363.3	0.1	4.199999999999998e-111	363.1	0.1	1.0	1.0	0	0	1	1	1	1	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	573	Klebsiella pneumoniae	YP_007195502.1	435845009	bacteria|complete|plasmid	PROVISIONAL	270
1244	16S_rRNA_methyltrans	RF0001	YP_007195509.1	-	1.0999999999999997e-124	408.0	6.0	1.1999999999999995e-124	407.8	6.0	1.0	1.0	0	0	1	1	1	1	16S ribosomal RNA methyltransferase [ARO:3000857]	573	Klebsiella pneumoniae	YP_007195509.1	435845016	bacteria|complete|plasmid	PROVISIONAL	271
1245	ABC_efflux	RF0007	YP_007195511.1	-	1e-85	281.2	3.8	1.2999999999999998e-85	280.9	3.8	1.0	1.0	0	0	1	1	1	1	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	573	Klebsiella pneumoniae	YP_007195511.1	435845018	bacteria|complete|plasmid	PROVISIONAL	491
1246	KPC	RF0083	YP_007215124.1	-	7.699999999999997e-209	684.6	4.0	8.599999999999997e-209	684.5	4.0	1.0	1.0	0	0	1	1	1	1	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	573	Klebsiella pneumoniae	YP_007215124.1	435845078	bacteria|complete|plasmid	PROVISIONAL	293
1247	APH3''	RF0172	YP_007316603.1	-	9.999999999999998e-165	539.3	0.1	1.0999999999999997e-164	539.1	0.1	1.0	1.0	0	0	1	1	1	1	Streptomycin phosphotransferase	749	[Pasteurella] aerogenes	YP_007316603.1	435852576	bacteria|complete|plasmid	PROVISIONAL	286
1248	TetH-TetJ	RF0132	YP_007316612.1	-	7.199999999999997e-276	907.2	29.0	8.099999999999994e-276	907.1	29.0	1.0	1.0	0	0	1	1	1	1	tetH and TetJ: tetracycline resistance MFS efflux pumps [ARO:3000175;ARO:3000177]	747	Pasteurella multocida	YP_007316612.1	435855318	bacteria|complete|plasmid	PROVISIONAL	393
1249	AAC6-Ib	RF0005	YP_007316621.1	-	1.7999999999999995e-123	402.0	0.1	1.9999999999999998e-123	401.8	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	546	Citrobacter freundii	YP_007316621.1	435855349	bacteria|complete|plasmid	PROVISIONAL	172
1250	ClassD	RF0056	YP_007316622.1	-	1.9e-85	279.0	4.1	2.2999999999999997e-85	278.7	4.1	1.0	1.0	0	0	1	1	1	1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	546	Citrobacter freundii	YP_007316622.1	435855350	bacteria|complete|plasmid	PROVISIONAL	276
1251	Chlor_Acetyltrans_CAT	RF0050	YP_007316623.1	-	2.5e-53	173.8	0.0	3.1999999999999996e-53	173.5	0.0	1.1	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	546	Citrobacter freundii	YP_007316623.1	435855351	bacteria|complete|plasmid	PROVISIONAL	210
1252	Qnr	RF0113	YP_007316633.1	-	2.3999999999999997e-111	363.5	6.2	2.6999999999999995e-111	363.4	6.2	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	546	Citrobacter freundii	YP_007316633.1	435855361	bacteria|complete|plasmid	PROVISIONAL	215
1253	DHA	RF0062	YP_007316639.1	-	1.0999999999999996e-274	902.8	8.6	1.2999999999999996e-274	902.6	8.6	1.0	1.0	0	0	1	1	1	1	DHA beta-lactamase (class c) [ARO:3000068]	546	Citrobacter freundii	YP_007316639.1	435855367	bacteria|complete|plasmid	PROVISIONAL	379
1254	AAC6-Ib	RF0005	YP_007316643.1	-	1.7999999999999995e-123	402.0	0.1	1.9999999999999998e-123	401.8	0.1	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC6-Ib) [ARO:3001206]	546	Citrobacter freundii	YP_007316643.1	435855390	bacteria|complete|plasmid	PROVISIONAL	172
1255	ClassD	RF0056	YP_007316644.1	-	2.4999999999999998e-85	278.6	4.2	3.0999999999999997e-85	278.3	4.2	1.0	1.0	0	0	1	1	1	1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	546	Citrobacter freundii	YP_007316644.1	435855391	bacteria|complete|plasmid	PROVISIONAL	276
1256	Chlor_Acetyltrans_CAT	RF0050	YP_007316645.1	-	2.5e-53	173.8	0.0	3.1999999999999996e-53	173.5	0.0	1.1	1.0	0	0	1	1	1	1	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	546	Citrobacter freundii	YP_007316645.1	435855392	bacteria|complete|plasmid	PROVISIONAL	210
1257	Qnr	RF0113	YP_007316655.1	-	2.3999999999999997e-111	363.5	6.2	2.6999999999999995e-111	363.4	6.2	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	546	Citrobacter freundii	YP_007316655.1	435855402	bacteria|complete|plasmid	PROVISIONAL	215
1258	DHA	RF0062	YP_007316661.1	-	1.0999999999999996e-274	902.8	8.6	1.2999999999999996e-274	902.6	8.6	1.0	1.0	0	0	1	1	1	1	DHA beta-lactamase (class c) [ARO:3000068]	546	Citrobacter freundii	YP_007316661.1	435855408	bacteria|complete|plasmid	PROVISIONAL	379
1259	Chlor_Efflux_Pump	RF0051	YP_007316693.1	-	2.3999999999999995e-168	553.2	39.3	2.7999999999999993e-168	553.0	39.3	1.0	1.0	0	0	1	1	1	1	chloramphenicol efflux pump [ARO:3001212]	546	Citrobacter freundii	YP_007316693.1	435855505	bacteria|complete|plasmid	PROVISIONAL	390
1260	ClassD	RF0056	YP_007316694.1	-	1.899999999999999e-104	341.4	0.8	1.9999999999999995e-104	341.2	0.8	1.0	1.0	0	0	1	1	1	1	Class D beta-lactamases [ARO:3000075;ARO:3000017]	546	Citrobacter freundii	YP_007316694.1	435855506	bacteria|complete|plasmid	PROVISIONAL	266
1261	ANT3	RF0027	YP_007316695.1	-	4.3999999999999984e-169	553.4	1.2	4.899999999999998e-169	553.2	1.2	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	546	Citrobacter freundii	YP_007316695.1	435855507	bacteria|complete|plasmid	PROVISIONAL	263
1262	Qnr	RF0113	YP_007316704.1	-	2.3999999999999997e-111	363.5	6.2	2.6999999999999995e-111	363.4	6.2	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	546	Citrobacter freundii	YP_007316704.1	435855516	bacteria|complete|plasmid	PROVISIONAL	215
1263	DHA	RF0062	YP_007316710.1	-	1.0999999999999996e-274	902.8	8.6	1.2999999999999996e-274	902.6	8.6	1.0	1.0	0	0	1	1	1	1	DHA beta-lactamase (class c) [ARO:3000068]	546	Citrobacter freundii	YP_007316710.1	435855522	bacteria|complete|plasmid	PROVISIONAL	379
1264	AAC3	RF0002	YP_007349413.1	-	3.3999999999999996e-146	478.6	0.4	3.899999999999999e-146	478.4	0.4	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	562	Escherichia coli	YP_007349413.1	480529830	bacteria|complete|plasmid	PROVISIONAL	286
1265	TetD	RF0130	YP_007349484.1	-	1.3999999999999993e-269	886.3	34.1	1.599999999999999e-269	886.1	34.1	1.0	1.0	0	0	1	1	1	1	tetD: tetracycline resistance MFS efflux pump [ARO:3000168]	562	Escherichia coli	YP_007349484.1	480529901	bacteria|complete|plasmid	PROVISIONAL	394
1266	Qnr	RF0113	YP_007349493.1	-	6.1e-123	401.4	8.6	6.799999999999999e-123	401.3	8.6	1.0	1.0	0	0	1	1	1	1	quninolone resistance protein (Qnr): antibiotic target protection protein [ARO:3000419]	562	Escherichia coli	YP_007349493.1	480529910	bacteria|complete|plasmid	PROVISIONAL	218
1267	ClassA	RF0053	YP_007349496.1	-	1.4999999999999997e-111	364.9	0.0	1.6999999999999996e-111	364.7	0.0	1.0	1.0	0	0	1	1	1	1	Class A beta-lactamase [ARO:3000078]	562	Escherichia coli	YP_007349496.1	480529913	bacteria|complete|plasmid	PROVISIONAL	285
1268	CTXM	RF0059	YP_007349502.1	-	4.799999999999998e-192	629.5	4.6	5.299999999999997e-192	629.3	4.6	1.0	1.0	0	0	1	1	1	1	CTX-M beta-lactamase (class a) [ARO:3000016]	562	Escherichia coli	YP_007349502.1	480529919	bacteria|complete|plasmid	PROVISIONAL	291
1269	ANT3	RF0027	YP_007349539.1	-	2.499999999999999e-168	550.9	0.8	2.7999999999999993e-168	550.7	0.8	1.0	1.0	0	0	1	1	1	1	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	573	Klebsiella pneumoniae	YP_007349539.1	480529975	bacteria|complete|plasmid	PROVISIONAL	263
1270	APH3	RF0033	YP_007349544.1	-	1.1999999999999996e-146	479.9	0.0	1.3e-146	479.8	0.0	1.0	1.0	0	0	1	1	1	1	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	573	Klebsiella pneumoniae	YP_007349544.1	480529980	bacteria|complete|plasmid	PROVISIONAL	271
